"House","Date","Subject","Policy vote","PolicyLink","Party","Vote","Vote Count","description","policy_type","political_leaning"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","Lab","FOR",235,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","Lab","OTHER",21,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","LDem","OTHER",40,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","LDem","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","LDem","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","LDem","OTHER",15,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","PC","FOR",3,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-04-02,"Opposition Day — Energy Price Freeze","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-04-02&house=commons&number=244","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","Con","OTHER",239,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","Con","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","Con","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","Con","OTHER",64,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","Green","FOR",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","Green","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","Lab","FOR",217,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","Lab","OTHER",39,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","LDem","OTHER",44,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","LDem","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","LDem","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","LDem","OTHER",12,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","PC","FOR",2,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","PC","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","PC","OTHER",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","SNP","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","SNP","FOR",5,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","SNP","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-06-18,"Opposition Day — Energy Prices — Require Suppliers to Pass on Wholesale Price Reductions to Consumers","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-06-18&house=commons&number=11","SNP","OTHER",1,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-11-26,"Opposition Day — Government Policies (Wales)","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-11-26&house=commons&number=97","Con","OTHER",257,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-11-26,"Opposition Day — Government Policies (Wales)","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-11-26&house=commons&number=97","Con","FOR",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-11-26,"Opposition Day — Government Policies (Wales)","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-11-26&house=commons&number=97","Con","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-11-26,"Opposition Day — Government Policies (Wales)","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-11-26&house=commons&number=97","Con","OTHER",44,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-11-26,"Opposition Day — Government Policies (Wales)","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-11-26&house=commons&number=97","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-11-26,"Opposition Day — Government Policies (Wales)","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-11-26&house=commons&number=97","Lab","FOR",195,"Regulation to make energy prices more affordable","Business","Left"
"Commons",2014-11-26,"Opposition Day — Government Policies (Wales)","MINORITY","https://www.publicwhip.org.uk/division.php?date=2014-11-26&house=commons&number=97","Lab","OTHER",0,"Regulation to make energy prices more affordable","Business","Left"
